project_id,project_name,ministry,sector,original_cost_cr,revised_cost_cr,expenditure_cr,physical_progress_pct,status,cost_overrun_pct,revised_cost_missing,possible_outlier,date_is_synthetic,cost_is_estimated,primary_delay_cause
101835,Renewable Energy Project 101835,Ministry of New and Renewable Energy,Renewable Energy,682.28,791.54,626.11,99.4,Completed,16.01,False,False,True,True,
101836,Renewable Energy Project 101836,Ministry of New and Renewable Energy,Renewable Energy,886.77,839.02,119.69,12.6,Critical,-5.38,True,False,True,True,delays in detailed engineering
101837,Renewable Energy Project 101837,Ministry of New and Renewable Energy,Renewable Energy,724.62,724.46,384.74,67.4,On Track,-0.02,False,False,True,True,
101838,Renewable Energy Project 101838,Ministry of New and Renewable Energy,Renewable Energy,1599.59,1793.11,682.74,44.2,Delayed,12.1,False,False,True,True,law-and-order and local right-of-way issues
101839,Renewable Energy Project 101839,Ministry of New and Renewable Energy,Renewable Energy,903.81,1120.12,458.23,50.5,Delayed,23.93,False,False,True,True,forest/environment clearance delays
101840,Renewable Energy Project 101840,Ministry of New and Renewable Energy,Renewable Energy,808.71,881.51,341.62,52.8,Delayed,9.0,False,False,True,True,forest/environment clearance delays
101841,Renewable Energy Project 101841,Ministry of New and Renewable Energy,Renewable Energy,821.52,876.08,417.55,52.5,Delayed,6.64,False,False,True,True,scope changes and structural revisions
101842,Renewable Energy Project 101842,Ministry of New and Renewable Energy,Renewable Energy,2146.26,2183.1,1609.89,84.0,On Track,1.72,False,False,True,True,
101843,Renewable Energy Project 101843,Ministry of New and Renewable Energy,Renewable Energy,315.39,328.85,150.5,59.7,On Track,4.27,False,False,True,True,
101844,Renewable Energy Project 101844,Ministry of New and Renewable Energy,Renewable Energy,985.83,1103.94,352.22,39.0,Delayed,11.98,False,False,True,True,law-and-order and local right-of-way issues
101845,Renewable Energy Project 101845,Ministry of New and Renewable Energy,Renewable Energy,527.93,555.14,63.65,18.6,Critical,5.15,False,False,True,True,scope changes and structural revisions
101846,Renewable Energy Project 101846,Ministry of New and Renewable Energy,Renewable Energy,2956.25,3036.63,1053.31,48.2,Delayed,2.72,False,False,True,True,contractual disputes and arbitration
101847,Renewable Energy Project 101847,Ministry of New and Renewable Energy,Renewable Energy,1430.81,1641.0,1189.05,100.0,Completed,14.69,False,False,True,True,
101848,Renewable Energy Project 101848,Ministry of New and Renewable Energy,Renewable Energy,462.06,486.12,337.52,99.6,Completed,5.21,False,False,True,True,
101849,Renewable Energy Project 101849,Ministry of New and Renewable Energy,Renewable Energy,1559.46,1620.06,784.15,53.2,Delayed,3.89,False,False,True,True,financing tie-up delays
101850,Renewable Energy Project 101850,Ministry of New and Renewable Energy,Renewable Energy,945.72,1077.88,644.72,79.9,Delayed,13.97,False,False,True,True,land acquisition delays
101851,Renewable Energy Project 101851,Ministry of New and Renewable Energy,Renewable Energy,1682.41,1705.53,669.0,57.1,On Track,1.37,False,False,True,True,
101852,Renewable Energy Project 101852,Ministry of New and Renewable Energy,Renewable Energy,1189.87,1125.81,517.58,56.1,On Track,-5.38,True,False,True,True,
101853,Housing & Urban Affairs Project 101853,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,1295.1,1502.49,482.92,40.0,Delayed,16.01,False,False,True,True,forest/environment clearance delays
101854,Housing & Urban Affairs Project 101854,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,1148.87,1164.72,128.43,12.5,Critical,1.38,False,False,True,True,contractual disputes and arbitration
101855,Housing & Urban Affairs Project 101855,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,605.92,654.26,429.46,87.7,On Track,7.98,False,False,True,True,
101856,Housing & Urban Affairs Project 101856,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,794.94,868.02,461.81,72.2,Delayed,9.19,False,False,True,True,forest/environment clearance delays
101857,Housing & Urban Affairs Project 101857,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,869.37,975.8,363.15,41.2,Delayed,12.24,False,False,True,True,forest/environment clearance delays
101858,Housing & Urban Affairs Project 101858,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,801.22,874.15,227.2,35.3,Delayed,9.1,False,False,True,True,forest/environment clearance delays
101859,Housing & Urban Affairs Project 101859,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,3159.47,3524.86,1566.04,47.7,Delayed,11.56,False,False,True,True,forest/environment clearance delays
101860,Housing & Urban Affairs Project 101860,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,582.62,625.49,37.6,10.2,Critical,7.36,False,False,True,True,land acquisition delays
101861,Housing & Urban Affairs Project 101861,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,719.41,788.22,505.71,85.1,Delayed,9.56,False,False,True,True,financing tie-up delays
101862,Housing & Urban Affairs Project 101862,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,980.82,1023.84,809.85,100.0,Completed,4.39,False,False,True,True,
101863,Housing & Urban Affairs Project 101863,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,644.18,609.5,167.63,36.8,Delayed,-5.38,True,False,True,True,forest/environment clearance delays
101864,Housing & Urban Affairs Project 101864,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,1547.93,1669.7,309.81,16.6,Critical,7.87,False,False,True,True,land acquisition delays
101865,Housing & Urban Affairs Project 101865,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,1903.54,2091.24,1468.21,89.3,Delayed,9.86,False,False,True,True,contractual disputes and arbitration
101866,Housing & Urban Affairs Project 101866,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,3936.99,4268.95,2771.4,97.2,On Track,8.43,False,False,True,True,
101867,Housing & Urban Affairs Project 101867,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,467.06,541.23,314.37,71.4,Delayed,15.88,False,False,True,True,land acquisition delays
101868,Housing & Urban Affairs Project 101868,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,2879.15,2947.52,1533.98,72.0,On Track,2.37,False,False,True,True,
101869,Housing & Urban Affairs Project 101869,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,682.89,737.88,441.31,81.8,On Track,8.05,False,False,True,True,
101870,Housing & Urban Affairs Project 101870,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,699.34,808.41,468.3,71.0,Delayed,15.6,False,False,True,True,forest/environment clearance delays
101871,Housing & Urban Affairs Project 101871,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,613.29,644.46,105.09,8.5,Critical,5.08,False,False,True,True,forest/environment clearance delays
101872,Housing & Urban Affairs Project 101872,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,902.32,1053.79,816.37,99.0,Completed,16.79,False,False,True,True,
101873,Housing & Urban Affairs Project 101873,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,2020.94,2088.14,1290.06,73.0,On Track,3.33,False,False,True,True,
101874,Housing & Urban Affairs Project 101874,Ministry of Housing & Urban Affairs,Housing & Urban Affairs,1112.11,1251.77,839.29,80.5,Delayed,12.56,False,False,True,True,financing tie-up delays
101875,Telecommunication Project 101875,Ministry of Communications,Telecommunication,1788.43,2718.83,1932.7,86.1,Critical,52.02,False,False,True,True,land acquisition delays
101876,Telecommunication Project 101876,Ministry of Communications,Telecommunication,2426.0,4754.04,1077.26,28.4,Critical,95.96,False,False,True,True,geological surprises
101877,Telecommunication Project 101877,Ministry of Communications,Telecommunication,13402.12,19771.89,8195.5,51.1,Critical,47.53,False,False,True,True,forest/environment clearance delays
101878,Telecommunication Project 101878,Ministry of Communications,Telecommunication,4373.26,9992.29,3723.25,48.7,Critical,128.49,False,False,True,True,land acquisition delays
101879,Telecommunication Project 101879,Ministry of Communications,Telecommunication,5950.67,11795.66,835.38,17.6,Critical,98.22,False,False,True,True,land acquisition delays
101880,Telecommunication Project 101880,Ministry of Communications,Telecommunication,7879.03,12502.49,6814.63,60.6,Critical,58.68,False,False,True,True,contractual disputes and arbitration
101881,Telecommunication Project 101881,Ministry of Communications,Telecommunication,3716.61,5668.28,4131.99,94.2,Critical,52.51,False,False,True,True,forest/environment clearance delays
101882,Telecommunication Project 101882,Ministry of Communications,Telecommunication,4282.93,9332.79,6619.85,87.9,Critical,117.91,False,False,True,True,geological surprises
101883,Telecommunication Project 101883,Ministry of Communications,Telecommunication,4052.81,7455.09,4304.13,73.6,Critical,83.95,False,False,True,True,land acquisition delays
101884,Telecommunication Project 101884,Ministry of Communications,Telecommunication,4661.0,8512.77,6733.6,99.5,Completed,82.64,False,False,True,True,
101885,Telecommunication Project 101885,Ministry of Communications,Telecommunication,7152.47,15823.48,8301.5,67.6,Critical,121.23,False,False,True,True,scope changes and structural revisions
101886,Telecommunication Project 101886,Ministry of Communications,Telecommunication,7246.27,14119.83,9296.64,85.1,Critical,94.86,False,False,True,True,land acquisition delays
101887,Telecommunication Project 101887,Ministry of Communications,Telecommunication,2644.37,4476.77,2633.49,76.1,Critical,69.29,False,False,True,True,land acquisition delays
101888,Telecommunication Project 101888,Ministry of Communications,Telecommunication,7733.23,10951.02,6065.0,70.1,Delayed,41.61,False,False,True,True,land acquisition delays
101889,Fertilizers Project 101889,Ministry of Chemicals & Fertilizers,Fertilizers,2058.14,2337.87,380.37,25.6,Delayed,13.59,False,False,True,True,land acquisition delays
101890,Fertilizers Project 101890,Ministry of Chemicals & Fertilizers,Fertilizers,703.96,770.2,554.9,99.3,Completed,9.41,False,False,True,True,
101891,Fertilizers Project 101891,Ministry of Chemicals & Fertilizers,Fertilizers,2050.5,2118.45,1675.69,99.2,Completed,3.31,False,False,True,True,
101892,Fertilizers Project 101892,Ministry of Chemicals & Fertilizers,Fertilizers,768.28,758.14,417.63,71.6,On Track,-1.32,False,False,True,True,
101893,Fertilizers Project 101893,Ministry of Chemicals & Fertilizers,Fertilizers,536.86,596.3,370.99,71.3,Delayed,11.07,False,False,True,True,forest/environment clearance delays
101894,Fertilizers Project 101894,Ministry of Chemicals & Fertilizers,Fertilizers,591.04,618.21,296.74,65.1,On Track,4.6,False,False,True,True,
101895,Fertilizers Project 101895,Ministry of Chemicals & Fertilizers,Fertilizers,1664.87,1713.63,510.23,54.1,Delayed,2.93,False,False,True,True,forest/environment clearance delays
101896,Fertilizers Project 101896,Ministry of Chemicals & Fertilizers,Fertilizers,462.08,493.45,143.79,37.8,Delayed,6.79,False,False,True,True,financing tie-up delays
101897,Fertilizers Project 101897,Ministry of Chemicals & Fertilizers,Fertilizers,1053.3,1239.97,158.06,22.6,Critical,17.72,False,False,True,True,financing tie-up delays
101898,Fertilizers Project 101898,Ministry of Chemicals & Fertilizers,Fertilizers,1711.85,1767.74,1037.92,67.0,On Track,3.26,False,False,True,True,
101899,Fertilizers Project 101899,Ministry of Chemicals & Fertilizers,Fertilizers,1548.89,1689.12,1327.38,99.2,Completed,9.05,False,False,True,True,
101900,Fertilizers Project 101900,Ministry of Chemicals & Fertilizers,Fertilizers,473.36,487.62,226.83,66.7,On Track,3.01,False,False,True,True,
101901,Fertilizers Project 101901,Ministry of Chemicals & Fertilizers,Fertilizers,2350.45,2634.83,1312.79,60.5,Delayed,12.1,False,False,True,True,land acquisition delays
101902,Fertilizers Project 101902,Ministry of Chemicals & Fertilizers,Fertilizers,3263.96,3437.58,1966.25,74.9,On Track,5.32,False,False,True,True,
101903,Energy Storage Project 101903,Ministry of Power,Energy Storage,730.58,1221.1,420.47,41.7,Critical,67.14,False,False,True,True,scope changes and structural revisions
101904,Energy Storage Project 101904,Ministry of Power,Energy Storage,709.2,1255.5,635.68,63.2,Critical,77.03,False,False,True,True,tendering and ordering delays
101905,Energy Storage Project 101905,Ministry of Power,Energy Storage,1119.44,1886.41,502.71,39.1,Critical,68.51,False,False,True,True,forest/environment clearance delays
101906,Energy Storage Project 101906,Ministry of Power,Energy Storage,751.44,998.78,392.86,52.7,Delayed,32.92,False,False,True,True,land acquisition delays
101907,Energy Storage Project 101907,Ministry of Power,Energy Storage,962.13,1517.67,765.94,61.1,Critical,57.74,False,False,True,True,forest/environment clearance delays
101908,Energy Storage Project 101908,Ministry of Power,Energy Storage,809.23,1253.22,794.27,87.6,Critical,54.87,False,False,True,True,financing tie-up delays
101909,Energy Storage Project 101909,Ministry of Power,Energy Storage,779.43,1070.29,370.16,41.2,Delayed,37.32,False,False,True,True,contractual disputes and arbitration
101910,Energy Storage Project 101910,Ministry of Power,Energy Storage,1105.27,1320.03,683.1,77.2,Delayed,19.43,False,False,True,True,land acquisition delays
101911,Energy Storage Project 101911,Ministry of Power,Energy Storage,603.94,688.87,370.08,67.5,Delayed,14.06,False,False,True,True,scope changes and structural revisions
101912,Energy Storage Project 101912,Ministry of Power,Energy Storage,1248.21,1553.97,506.24,46.9,Delayed,24.5,False,False,True,True,contractual disputes and arbitration
101913,Energy Storage Project 101913,Ministry of Power,Energy Storage,692.22,779.12,219.36,32.0,Delayed,12.55,False,False,True,True,financing tie-up delays
101914,Energy Storage Project 101914,Ministry of Power,Energy Storage,903.63,1066.92,552.51,76.0,Delayed,18.07,False,False,True,True,land acquisition delays
101915,Atomic Energy Project 101915,Department of Atomic Energy,Atomic Energy,6081.68,6073.85,3810.3,77.0,On Track,-0.13,False,False,True,True,
101916,Atomic Energy Project 101916,Department of Atomic Energy,Atomic Energy,12623.88,13570.64,6439.04,56.9,On Track,7.5,False,False,True,True,
101917,Atomic Energy Project 101917,Department of Atomic Energy,Atomic Energy,1959.18,1959.4,243.19,7.1,Critical,0.01,False,False,True,True,delays in detailed engineering
101918,Atomic Energy Project 101918,Department of Atomic Energy,Atomic Energy,6966.82,7252.57,3791.19,62.0,On Track,4.1,False,False,True,True,
101919,Atomic Energy Project 101919,Department of Atomic Energy,Atomic Energy,3072.86,3349.8,450.0,12.5,Critical,9.01,False,False,True,True,contractual disputes and arbitration
101920,Atomic Energy Project 101920,Department of Atomic Energy,Atomic Energy,2032.51,2204.2,1669.06,99.4,Completed,8.45,False,False,True,True,
